Object_Id  Timestamp Type Lat Lng 

0 0 newpoint 47.3132632 -122.3032754
0 1 point 47.3132364 -122.3032551
0 2 point 47.3131611 -122.3031692
0 3 point 47.3131412 -122.3031483
0 4 point 47.3131225 -122.3031343
0 5 point 47.3130909 -122.3031131
0 6 point 47.313063 -122.3031001
0 7 point 47.3130395 -122.3030942
0 8 point 47.3130215 -122.3030917
0 9 point 47.3129826 -122.3030923
0 10 point 47.3129787 -122.3033428
0 11 point 47.3129762 -122.3035075
0 12 point 47.3129815 -122.3037289
0 13 point 47.3129943 -122.3042692
0 14 point 47.3128508 -122.304268
0 15 point 47.3127211 -122.3042648
0 16 point 47.3126559 -122.304275
0 17 point 47.312614 -122.3042805
0 18 point 47.3125686 -122.3043033
0 19 point 47.3125638 -122.3037461
0 20 point 47.3124912 -122.30378
0 21 point 47.3124621 -122.3038144
0 22 point 47.312433 -122.303883
0 23 point 47.3124592 -122.3045647
0 24 point 47.3124733 -122.3048713
0 25 point 47.3124941 -122.3050619
0 26 point 47.3120517 -122.3050679
0 27 point 47.3120546 -122.3052828
0 28 point 47.3124927 -122.3052687
0 29 point 47.312494 -122.3054864
0 30 point 47.3124991 -122.305704
0 31 point 47.3120604 -122.3057119
0 32 point 47.3120575 -122.3054973
0 33 point 47.312494 -122.3054864
0 34 point 47.3124927 -122.3052687
0 35 point 47.3124941 -122.3050619
0 36 point 47.3124733 -122.3048713
0 37 point 47.3124592 -122.3045647
0 38 point 47.3124582 -122.3045022
0 39 point 47.3124695 -122.304439
0 40 point 47.3124839 -122.3044058
0 41 point 47.312519 -122.3043513
0 42 point 47.3125427 -122.3043219
0 43 point 47.3125686 -122.3043033
0 44 point 47.312614 -122.3042805
0 45 point 47.3126559 -122.304275
0 46 point 47.3127211 -122.3042648
0 47 point 47.3128508 -122.304268
0 48 point 47.3128489 -122.3038148
0 49 point 47.3127149 -122.3037825
0 50 point 47.3125638 -122.3037461
0 51 point 47.3124912 -122.30378
0 52 point 47.3124621 -122.3038144
0 53 point 47.312433 -122.303883
0 54 point 47.3123543 -122.3039779
0 55 point 47.3122992 -122.3040375
0 56 point 47.3122643 -122.3041319
0 57 point 47.3122701 -122.3048687
0 58 point 47.3124733 -122.3048713
0 59 point 47.3124592 -122.3045647
0 60 point 47.3124582 -122.3045022
0 61 point 47.3124695 -122.304439
0 62 point 47.3124839 -122.3044058
0 63 point 47.312519 -122.3043513
0 64 point 47.3125427 -122.3043219
0 65 point 47.3125686 -122.3043033
0 66 point 47.3125638 -122.3037461
0 67 point 47.3127149 -122.3037825
0 68 point 47.3127211 -122.3042648
0 69 point 47.3128508 -122.304268
0 70 point 47.3129943 -122.3042692
0 71 point 47.313149 -122.3042635
0 72 point 47.3131488 -122.3040289
0 73 point 47.3131779 -122.3039259
0 74 point 47.3132826 -122.3039174
0 75 point 47.3135329 -122.303986
0 76 point 47.3136201 -122.3040032
0 77 point 47.3137016 -122.3040032
0 78 point 47.3141197 -122.3039713
0 79 point 47.3141464 -122.3039683
0 80 point 47.3141641 -122.303977
0 81 point 47.3141737 -122.3040009
0 82 point 47.3141737 -122.3040488
0 83 point 47.3141751 -122.3042434
0 84 point 47.3135273 -122.3042549
0 85 point 47.313149 -122.3042635
0 86 point 47.3131488 -122.3040289
0 87 point 47.3131779 -122.3039259
0 88 point 47.3132826 -122.3039174
0 89 point 47.3135329 -122.303986
0 90 point 47.3136201 -122.3040032
0 91 point 47.3137016 -122.3040032
0 92 point 47.3141197 -122.3039713
0 93 point 47.3141464 -122.3039683
0 94 point 47.3141641 -122.303977
0 95 point 47.3141737 -122.3040009
0 96 point 47.3141737 -122.3040488
