Object_Id  Timestamp Type Lat Lng 

0 0 newpoint 47.545663 -122.0665653
0 1 point 47.545628 -122.0665331
0 2 point 47.5456084 -122.066493
0 3 point 47.5455989 -122.0664363
0 4 point 47.545602 -122.066395
0 5 point 47.5446987 -122.0658536
0 6 point 47.544725 -122.06523
0 7 point 47.5445177 -122.0644589
0 8 point 47.544409 -122.0628067
0 9 point 47.5457027 -122.062787
0 10 point 47.5463215 -122.0627732
0 11 point 47.5467364 -122.0626197
0 12 point 47.5475838 -122.0620599
0 13 point 47.5481797 -122.0614808
0 14 point 47.5485081 -122.0611804
0 15 point 47.5490909 -122.0606772
0 16 point 47.5493005 -122.0604995
0 17 point 47.5495612 -122.0600435
0 18 point 47.5496626 -122.0597592
0 19 point 47.5496916 -122.0593676
0 20 point 47.5496264 -122.0589867
0 21 point 47.5494816 -122.0587185
0 22 point 47.5492933 -122.0585307
0 23 point 47.5490616 -122.0584234
0 24 point 47.5487321 -122.0584878
0 25 point 47.5485366 -122.0586756
0 26 point 47.5483845 -122.0589813
0 27 point 47.5483157 -122.0593676
0 28 point 47.5483591 -122.0597914
0 29 point 47.5485619 -122.0604029
0 30 point 47.5500459 -122.06424
0 31 point 47.5503761 -122.065167
0 32 point 47.551274 -122.0677762
0 33 point 47.5463981 -122.0553897
0 34 point 47.546095 -122.0543058
0 35 point 47.5465135 -122.0554083
0 36 point 47.5471725 -122.0567813
0 37 point 47.5474564 -122.057262
0 38 point 47.547853 -122.057595
0 39 point 47.5482211 -122.0577341
0 40 point 47.5486845 -122.0578027
0 41 point 47.5491306 -122.05794
0 42 point 47.5495825 -122.0584121
0 43 point 47.5501442 -122.0598074
0 44 point 47.5509902 -122.059176
0 45 point 47.5505789 -122.0596137
0 46 point 47.550156 -122.0600601
0 47 point 47.5497447 -122.0606094
0 48 point 47.5495516 -122.0610673
0 49 point 47.5494666 -122.061605
0 50 point 47.549455 -122.0620428
0 51 point 47.5495535 -122.0625663
0 52 point 47.5500459 -122.06424
0 53 point 47.5503761 -122.065167
0 54 point 47.551274 -122.0677762
0 55 point 47.5463981 -122.0553897
0 56 point 47.546095 -122.0543058
0 57 point 47.5458194 -122.0532186
0 58 point 47.5456382 -122.0520475
0 59 point 47.5451994 -122.047361
0 60 point 47.5450419 -122.0463141
0 61 point 47.5448924 -122.0455595
0 62 point 47.5447385 -122.0448928
0 63 point 47.5445714 -122.0443376
0 64 point 47.5444365 -122.0439806
0 65 point 47.5441661 -122.0432863
0 66 point 47.5433984 -122.041635
0 67 point 47.543038 -122.0409231
0 68 point 47.5424723 -122.039718
0 69 point 47.5416471 -122.0379885
0 70 point 47.5411004 -122.0369211
0 71 point 47.540739 -122.0363701
0 72 point 47.5402982 -122.0356971
0 73 point 47.5399852 -122.0351916
0 74 point 47.5394551 -122.0345236
0 75 point 47.5373765 -122.0325765
0 76 point 47.53822 -122.0331609
0 77 point 47.5391783 -122.0339776
0 78 point 47.5397809 -122.0345784
0 79 point 47.5401865 -122.0349217
0 80 point 47.5404134 -122.0349862
0 81 point 47.5406211 -122.034999
0 82 point 47.5408702 -122.0349818
0 83 point 47.5412758 -122.0349389
0 84 point 47.5414438 -122.0349904
0 85 point 47.5416234 -122.0351534
0 86 point 47.5417103 -122.0354024
0 87 point 47.5417335 -122.0356942
0 88 point 47.5409745 -122.0358573
0 89 point 47.5396455 -122.0362375
0 90 point 47.5393521 -122.0357371
0 91 point 47.5390676 -122.0352466
0 92 point 47.5386916 -122.03469
0 93 point 47.5382944 -122.0342306
0 94 point 47.537778 -122.033744
0 95 point 47.5361536 -122.0323725
0 96 point 47.5350758 -122.0314284
0 97 point 47.534618 -122.0310336
0 98 point 47.5336155 -122.0299693
0 99 point 47.5331229 -122.0293084
0 100 point 47.5327668 -122.0287958
0 101 point 47.5325163 -122.0282623
0 102 point 47.5330743 -122.0291036
0 103 point 47.5340296 -122.030184
0 104 point 47.5362606 -122.0320723
0 105 point 47.5373731 -122.0330364
0 106 point 47.5384581 -122.0339661
0 107 point 47.5389589 -122.0344725
0 108 point 47.5395234 -122.0351197
0 109 point 47.5399978 -122.0357698
0 110 point 47.5404358 -122.0364314
0 111 point 47.5408724 -122.0370899
0 112 point 47.5414084 -122.0381349
0 113 point 47.5419264 -122.0392096
0 114 point 47.5426868 -122.0407817
0 115 point 47.5429388 -122.0413648
0 116 point 47.5426052 -122.0407809
0 117 point 47.5423 -122.0402004
0 118 point 47.5418481 -122.039385
0 119 point 47.5415423 -122.0388356
0 120 point 47.5413395 -122.0385352
0 121 point 47.5410498 -122.0382176
0 122 point 47.5407022 -122.0379344
0 123 point 47.5403429 -122.0375224
0 124 point 47.5401459 -122.0372735
0 125 point 47.5399663 -122.0369301
0 126 point 47.5396455 -122.0362375
0 127 point 47.5409745 -122.0358573
0 128 point 47.5417335 -122.0356942
0 129 point 47.5418204 -122.0366812
0 130 point 47.5419649 -122.0377338
0 131 point 47.5420245 -122.038071
0 132 point 47.5421012 -122.0384495
0 133 point 47.5421601 -122.0386506
0 134 point 47.5423027 -122.0390303
0 135 point 47.5425821 -122.0396226
0 136 point 47.543155 -122.0408592
0 137 point 47.5437839 -122.0422569
0 138 point 47.5441258 -122.0430408
0 139 point 47.5444365 -122.0439806
0 140 point 47.5445714 -122.0443376
0 141 point 47.5447385 -122.0448928
0 142 point 47.5448924 -122.0455595
0 143 point 47.5450419 -122.0463141
0 144 point 47.5451994 -122.047361
0 145 point 47.5456382 -122.0520475
0 146 point 47.5458194 -122.0532186
0 147 point 47.546095 -122.0543058
0 148 point 47.5463981 -122.0553897
0 149 point 47.551274 -122.0677762
0 150 point 47.5503761 -122.065167
0 151 point 47.5500459 -122.06424
0 152 point 47.5485619 -122.0604029
0 153 point 47.5483591 -122.0597914
0 154 point 47.5483157 -122.0593676
0 155 point 47.5483845 -122.0589813
0 156 point 47.5485366 -122.0586756
0 157 point 47.5487321 -122.0584878
0 158 point 47.5490616 -122.0584234
0 159 point 47.5492933 -122.0585307
0 160 point 47.5494816 -122.0587185
0 161 point 47.5496264 -122.0589867
0 162 point 47.5496916 -122.0593676
0 163 point 47.5496626 -122.0597592
0 164 point 47.5495612 -122.0600435
0 165 point 47.5493005 -122.0604995
0 166 point 47.5501442 -122.0598074
0 167 point 47.5509902 -122.059176
0 168 point 47.5505789 -122.0596137
0 169 point 47.550156 -122.0600601
0 170 point 47.5497447 -122.0606094
0 171 point 47.5495516 -122.0610673
0 172 point 47.5494666 -122.061605
0 173 point 47.549455 -122.0620428
0 174 point 47.5495535 -122.0625663
0 175 point 47.5500459 -122.06424
0 176 point 47.5503761 -122.065167
0 177 point 47.551274 -122.0677762
0 178 point 47.5519834 -122.0695809
0 179 point 47.5522666 -122.0703013
0 180 point 47.5556191 -122.0790091
0 181 point 47.5580692 -122.0853605
0 182 point 47.5590539 -122.0876608
0 183 point 47.562787 -122.0944483
0 184 point 47.5647644 -122.0974271
0 185 point 47.5651385 -122.097831
0 186 point 47.5660346 -122.0983101
0 187 point 47.5663902 -122.0984744
0 188 point 47.5665427 -122.0987277
0 189 point 47.5667393 -122.0994848
0 190 point 47.5669361 -122.0995418
0 191 point 47.5672461 -122.0995816
0 192 point 47.5674574 -122.0996746
0 193 point 47.5675015 -122.0996844
0 194 point 47.567573 -122.0996828
0 195 point 47.5676521 -122.0996384
0 196 point 47.5677067 -122.0995948
0 197 point 47.5677591 -122.0994691
0 198 point 47.567811 -122.0993174
0 199 point 47.5678317 -122.0994381
0 200 point 47.5678427 -122.0995425
0 201 point 47.5678592 -122.0996558
0 202 point 47.5678112 -122.0996053
0 203 point 47.5677672 -122.0995872
0 204 point 47.5677067 -122.0995948
0 205 point 47.5676521 -122.0996384
0 206 point 47.567573 -122.0996828
0 207 point 47.5675015 -122.0996844
0 208 point 47.5674574 -122.0996746
0 209 point 47.5672461 -122.0995816
0 210 point 47.5669361 -122.0995418
0 211 point 47.5672208 -122.0997285
0 212 point 47.5670956 -122.0997383
0 213 point 47.5669856 -122.0998402
0 214 point 47.5669204 -122.0999904
0 215 point 47.5668996 -122.1002293
0 216 point 47.5670976 -122.1010526
0 217 point 47.5680838 -122.1037129
0 218 point 47.5688822 -122.1056166
0 219 point 47.569386 -122.1068697
0 220 point 47.5732079 -122.1175985
0 221 point 47.5754433 -122.1238133
0 222 point 47.5761845 -122.12565
0 223 point 47.5770067 -122.1278387
0 224 point 47.5778171 -122.1301137
0 225 point 47.5782069 -122.1312004
0 226 point 47.578391 -122.131794
0 227 point 47.5785679 -122.1323889
0 228 point 47.5785001 -122.1319278
0 229 point 47.5784057 -122.1314503
0 230 point 47.5783797 -122.1312213
0 231 point 47.5783785 -122.1309752
0 232 point 47.578411 -122.1307843
0 233 point 47.5784586 -122.1305993
0 234 point 47.5785352 -122.1304088
0 235 point 47.578626 -122.1302307
0 236 point 47.578879 -122.1298306
0 237 point 47.5790109 -122.1296097
0 238 point 47.5790513 -122.1294686
0 239 point 47.5788023 -122.1291407
0 240 point 47.5788421 -122.1292635
0 241 point 47.5788701 -122.1293619
0 242 point 47.5788778 -122.1294695
0 243 point 47.5788676 -122.1295721
0 244 point 47.57883 -122.1296656
0 245 point 47.5790513 -122.1294686
0 246 point 47.5792087 -122.1291847
0 247 point 47.5793999 -122.1289076
0 248 point 47.5795497 -122.1287832
0 249 point 47.5796705 -122.1287252
0 250 point 47.5804153 -122.1287102
0 251 point 47.5809117 -122.1287231
0 252 point 47.5810854 -122.1286587
0 253 point 47.581317 -122.1284227
0 254 point 47.5823302 -122.1271138
0 255 point 47.5832854 -122.1256761
0 256 point 47.5842552 -122.1244745
0 257 point 47.5853841 -122.1233157
0 258 point 47.5863704 -122.1224907
0 259 point 47.5868892 -122.1221356
0 260 point 47.587526 -122.1218352
0 261 point 47.5880036 -122.121685
0 262 point 47.5889703 -122.1216196
0 263 point 47.5889602 -122.1198149
0 264 point 47.589531 -122.1198172
0 265 point 47.5898915 -122.1195329
0 266 point 47.5903064 -122.1192896
0 267 point 47.5905255 -122.1190744
0 268 point 47.5906404 -122.1189034
0 269 point 47.5910836 -122.1185904
0 270 point 47.5910572 -122.1181241
0 271 point 47.5910695 -122.1177861
0 272 point 47.5905017 -122.1176246
