Object_Id  Timestamp Type Lat Lng 

0 0 newpoint 47.6716518 -122.3955966
0 1 point 47.6716561 -122.3955973
0 2 point 47.6716626 -122.3955997
0 3 point 47.671669 -122.3956032
0 4 point 47.6716749 -122.395608
0 5 point 47.6716805 -122.3956138
0 6 point 47.6716855 -122.3956206
0 7 point 47.6716899 -122.3956283
0 8 point 47.6716936 -122.3956367
0 9 point 47.6716965 -122.3956458
0 10 point 47.6716987 -122.3956553
0 11 point 47.6717 -122.3956652
0 12 point 47.6717005 -122.3956752
0 13 point 47.6717002 -122.3956853
0 14 point 47.671699 -122.3956952
0 15 point 47.671697 -122.3957048
0 16 point 47.6716942 -122.395714
0 17 point 47.6716906 -122.3957225
0 18 point 47.6716863 -122.3957303
0 19 point 47.6716815 -122.3957373
0 20 point 47.671676 -122.3957433
0 21 point 47.6716701 -122.3957483
0 22 point 47.6716638 -122.3957521
0 23 point 47.6716573 -122.3957547
0 24 point 47.671652 -122.3957559
0 25 point 47.6716506 -122.3957561
0 26 point 47.6716438 -122.3957562
0 27 point 47.6716371 -122.3957551
0 28 point 47.6716305 -122.3957527
0 29 point 47.6716242 -122.3957491
0 30 point 47.6716182 -122.3957443
0 31 point 47.6716126 -122.3957385
0 32 point 47.6716077 -122.3957317
0 33 point 47.6716033 -122.395724
0 34 point 47.6715996 -122.3957156
0 35 point 47.6715966 -122.3957065
0 36 point 47.6715944 -122.395697
0 37 point 47.6715931 -122.3956871
0 38 point 47.6715926 -122.3956771
0 39 point 47.6712929 -122.3956468
0 40 point 47.6709614 -122.3956491
0 41 point 47.6709612 -122.3956555
0 42 point 47.6709604 -122.3956618
0 43 point 47.6709591 -122.3956678
0 44 point 47.6709573 -122.3956736
0 45 point 47.670955 -122.395679
0 46 point 47.6709523 -122.395684
0 47 point 47.6709492 -122.3956884
0 48 point 47.6709457 -122.3956921
0 49 point 47.6709419 -122.3956952
0 50 point 47.670938 -122.3956976
0 51 point 47.6709338 -122.3956992
0 52 point 47.6709295 -122.3957
0 53 point 47.6709268 -122.3957001
0 54 point 47.6709266 -122.3983398
0 55 point 47.671318 -122.3983463
0 56 point 47.671658 -122.398352
0 57 point 47.671652 -122.3957559
0 58 point 47.6716573 -122.3957547
0 59 point 47.6716638 -122.3957521
0 60 point 47.6716701 -122.3957483
0 61 point 47.671676 -122.3957433
0 62 point 47.6716815 -122.3957373
0 63 point 47.6716863 -122.3957303
0 64 point 47.6716906 -122.3957225
0 65 point 47.6716942 -122.395714
0 66 point 47.671697 -122.3957048
0 67 point 47.671699 -122.3956952
0 68 point 47.6717002 -122.3956853
0 69 point 47.6717005 -122.3956752
0 70 point 47.6717 -122.3956652
0 71 point 47.6716987 -122.3956553
0 72 point 47.6716965 -122.3956458
0 73 point 47.6716936 -122.3956367
0 74 point 47.6716899 -122.3956283
0 75 point 47.6716855 -122.3956206
0 76 point 47.6716805 -122.3956138
0 77 point 47.6716749 -122.395608
0 78 point 47.671669 -122.3956032
0 79 point 47.6716626 -122.3955997
