Object_Id  Timestamp Type Lat Lng 

0 0 newpoint 47.5731657 -122.1766977
0 1 point 47.5736052 -122.1764652
0 2 point 47.5743348 -122.1760447
0 3 point 47.5755103 -122.1754782
0 4 point 47.5761935 -122.1752207
0 5 point 47.5766162 -122.1750576
0 6 point 47.5773231 -122.1749962
0 7 point 47.5783362 -122.1749419
0 8 point 47.5788233 -122.1749478
0 9 point 47.5792042 -122.1749444
0 10 point 47.5793597 -122.1749181
0 11 point 47.5794887 -122.1748822
0 12 point 47.5795898 -122.1748484
0 13 point 47.5797108 -122.1747886
0 14 point 47.5798005 -122.1747471
0 15 point 47.5798685 -122.1746949
0 16 point 47.5799769 -122.1746061
0 17 point 47.5801332 -122.1744719
0 18 point 47.580229 -122.1743691
0 19 point 47.5803882 -122.1741702
0 20 point 47.5804913 -122.1740081
0 21 point 47.5805791 -122.1738526
0 22 point 47.5806703 -122.1736478
0 23 point 47.5807422 -122.1734611
0 24 point 47.5807971 -122.173281
0 25 point 47.5808467 -122.1731033
0 26 point 47.5808792 -122.172958
0 27 point 47.5809062 -122.1727878
0 28 point 47.580926 -122.1725988
0 29 point 47.5809446 -122.1724041
0 30 point 47.5809497 -122.1721418
0 31 point 47.5809338 -122.1719029
0 32 point 47.5809083 -122.1716893
0 33 point 47.5808204 -122.1710259
0 34 point 47.5807792 -122.1707146
0 35 point 47.5807432 -122.1704214
0 36 point 47.5807071 -122.1699897
0 37 point 47.5806659 -122.1692778
0 38 point 47.5806117 -122.1684341
0 39 point 47.5805725 -122.1679364
0 40 point 47.5805346 -122.1674815
0 41 point 47.5804936 -122.1669209
0 42 point 47.5804285 -122.1660867
0 43 point 47.5803004 -122.1638291
0 44 point 47.5804484 -122.1684496
0 45 point 47.5804829 -122.1693736
0 46 point 47.5805049 -122.1702045
0 47 point 47.5805393 -122.1714496
0 48 point 47.580535 -122.174326
0 49 point 47.5805429 -122.1747769
0 50 point 47.5805021 -122.1757563
0 51 point 47.5806171 -122.1744568
0 52 point 47.5807097 -122.1740019
0 53 point 47.5809124 -122.1734783
0 54 point 47.581084 -122.1730437
0 55 point 47.581143 -122.1728881
0 56 point 47.5811988 -122.172703
0 57 point 47.5812296 -122.1724188
0 58 point 47.5812655 -122.1722676
0 59 point 47.5812864 -122.1720959
0 60 point 47.5813071 -122.1718706
0 61 point 47.581322 -122.1716265
0 62 point 47.5813231 -122.1713794
0 63 point 47.5813104 -122.1711571
0 64 point 47.5812852 -122.1709277
0 65 point 47.5811903 -122.170088
0 66 point 47.5810491 -122.1689096
0 67 point 47.5810245 -122.1686525
0 68 point 47.5809441 -122.1680278
0 69 point 47.5808761 -122.1674584
0 70 point 47.5807959 -122.1666277
0 71 point 47.5806845 -122.1655691
0 72 point 47.5806196 -122.1649015
0 73 point 47.5805465 -122.1640857
0 74 point 47.5804991 -122.1619518
0 75 point 47.5802904 -122.1591573
0 76 point 47.5801715 -122.1573642
0 77 point 47.5805008 -122.157358
